Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2024-06-17 08:00:00+00:00,176.6,176.92,176.5,176.76,0,,,,,,176.6,176.6,0.0,0.0,0.0,,,,,,,,,-0.1599999999999966,-0.09051821679112729,0.4199999999999875,0.2378255945639793,8,0,6,2,0,0,1,0,1
2024-06-17 09:00:00+00:00,176.53,176.66,176.19,176.57,0,-0.00039637599093989007,-0.0003964545686678894,,,,176.5620833333333,176.56365384615384,-0.0015705128205354413,-0.0008725071225196896,-0.0006980056980157517,,,,,,,,,-0.03999999999999204,-0.02265390496686416,0.46999999999999886,0.2662436979550212,9,0,6,2,1,1,0,0,0
2024-06-17 10:00:00+00:00,176.17,176.52,176.17,176.52,0,-0.00203931343114494,-0.0020413956621428697,,,,176.4090531177829,176.42221784130115,-0.01316472351825837,-0.005910300727330623,-0.007254422790927747,,,,,,,,,-0.35000000000002274,-0.1982778155449936,0.35000000000002274,0.19867173752626596,10,0,6,2,1,1,0,0,0
2024-06-17 11:00:00+00:00,176.29,176.37,176.05,176.16,0,0.0006811602429472874,0.0006809283586032904,,,,176.3714727011494,176.3852555107374,-0.01378280958800815,-0.008577139772275585,-0.005205669815732564,,,,,,,,,0.12999999999999545,0.07379654859218635,0.3199999999999932,0.1815190878665796,11,0,6,2,1,1,0,0,0
2024-06-17 12:00:00+00:00,175.8275,176.8905,175.82,176.27,0,-0.002623518066821706,-0.0026269655213046767,,,,176.22367726239284,176.25590970727964,-0.03223244488680166,-0.01561405823804369,-0.01661838664875797,,,,,,,,,-0.4425000000000239,-0.2510353435071333,1.0705000000000098,0.608835364206401,12,0,6,2,1,1,0,0,0
2024-06-17 13:00:00+00:00,175.30999755859375,175.82000732421875,174.80999755859375,175.32000732421875,3969227,-0.0029432394898764036,-0.0029475793367882024,,,,176.00160502585902,176.06645104822252,-0.06484602236349701,-0.028958657760295548,-0.035887364603201466,,,,,,,,,-0.010009765625,-0.005709425739692658,1.010009765625,0.5761278761568775,13,0,6,2,1,1,0,0,0
2024-06-17 14:00:00+00:00,175.49000549316406,176.0399932861328,175.22999572753906,175.2949981689453,1869455,0.0010267978841889125,0.0010262710878195175,,,,175.8874433800883,175.96393319446992,-0.07648981438160263,-0.04098752548527446,-0.035502288896328164,,,,,,,,,0.19500732421875,0.11124523018666305,0.80999755859375,0.4615633558831373,14,0,6,2,1,1,0,0,0
2024-06-17 15:00:00+00:00,176.1999969482422,176.2050018310547,175.38999938964844,175.4799041748047,1504263,0.004045765757901165,0.004037603654849091,,,,175.95266849234068,176.00196891446726,-0.049300422126577814,-0.042985270872235644,-0.00631515125434217,,,,,,,,,0.7200927734375,0.4103562609198703,0.81500244140625,0.46254395886604505,15,0,6,2,1,1,0,0,0
2024-06-17 16:00:00+00:00,177.38499450683594,177.52000427246094,176.1300048828125,176.1999969482422,1393940,0.006725298405889424,0.006702784472143758,,,,176.23603355875056,176.20696366873003,0.02906989002053706,-0.026340171238508635,0.0554100612590457,,,,,,,,,1.18499755859375,0.6725298405889512,1.3899993896484375,0.7836059603084807,16,0,6,2,1,0,0,1,1
2024-06-17 17:00:00+00:00,177.82000732421875,178.36000061035156,177.3699951171875,177.3979949951172,1730775,0.002452365368289744,0.002449363227568819,176.36225018310546,,,176.53619597170425,176.42954799393704,0.10664797776721002,0.003456894090227524,0.1031910836769825,,,,,,,,,0.4220123291015625,0.23789013461689812,0.9900054931640625,0.5567458398306036,17,0,6,2,0,0,0,1,1
