Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2024-06-17 08:00:00+00:00,214.35,214.36,212.82,213.24,0,,,,,,214.35,214.35,0.0,0.0,0.0,,,,,,,,,1.1099999999999852,0.5205402363533976,1.5400000000000205,0.718451131327278,8,0,6,2,0,0,1,0,1
2024-06-17 09:00:00+00:00,213.93,214.62,213.66,214.24,0,-0.0019594121763469863,-0.0019613343356640564,,,,214.12249999999997,214.13192307692307,-0.00942307692309896,-0.005235042735054978,-0.0041880341880439825,,,,,,,,,-0.3100000000000023,-0.14469753547423556,0.960000000000008,0.4487449165614958,9,0,6,2,1,1,0,0,0
2024-06-17 10:00:00+00:00,213.62,214.1,213.61,213.96,0,-0.0014490721263964446,-0.0014501230467725012,,,,213.92637413394917,213.94799408575653,-0.021619951807366533,-0.011950169404035123,-0.00966978240333141,,,,,,,,,-0.3400000000000034,-0.15890820714152337,0.4899999999999807,0.22937927160377336,10,0,6,2,1,1,0,0,0
2024-06-17 11:00:00+00:00,213.96,214.18,213.62,213.62,0,0.0015916112723528553,0.0015903460015000328,,,,213.9369885057471,213.95135041472562,-0.014361908978514748,-0.012767154354739603,-0.0015947546237751447,,,,,,,,,0.3400000000000034,0.1591611272352792,0.5600000000000023,0.26173116470368396,11,0,6,2,1,1,0,0,0
2024-06-17 12:00:00+00:00,214.145,214.6,212.62,213.94,0,0.0008646475976819001,0.0008642740052828155,,,,213.9935044853074,213.99625855227765,-0.0027540669702545983,-0.009788487236556297,0.007034420266301699,,,,,,,,,0.2050000000000125,0.09582125829672455,1.9799999999999898,0.9246071587008754,12,0,6,2,1,1,0,0,0
2024-06-17 13:00:00+00:00,216.09140014648438,216.49000549316406,212.72000122070312,213.3000030517578,23579228,0.009089169238060135,0.009048111339932545,,,,214.50340350085398,214.41589870334735,0.08750479750662521,0.01658340233083395,0.07092139517579125,,,,,,,,,2.7913970947265625,1.3086718494088454,3.7700042724609375,1.7446341084861876,13,0,6,2,1,1,0,0,0
2024-06-17 14:00:00+00:00,216.3314971923828,217.3300018310547,215.3300018310547,216.08999633789062,11752782,0.0011110902411464174,0.0011104734372253653,,,,214.91133621210687,214.756577964423,0.1547582476838727,0.0515517695202418,0.1032064781636309,,,,,,,,,0.2415008544921875,0.11175938663748368,2.0,0.9245070763881449,14,0,6,2,1,1,0,0,0
2024-06-17 15:00:00+00:00,216.5399932861328,217.07000732421875,215.82000732421875,216.3300018310547,7605894,0.0009637805703557323,0.0009633164320562123,,,,215.2512118407917,215.0439303627963,0.20728147799542285,0.08897654696464476,0.11830493103077809,,,,,,,,,0.209991455078125,0.09706996408298472,1.25,0.577260570220979,15,0,6,2,1,1,0,0,0
2024-06-17 16:00:00+00:00,217.82000732421875,218.10000610351562,216.1300048828125,216.5399932861328,7465754,0.005911213068130694,0.005893810395091023,,,,215.75941101848468,215.4554059115218,0.30400510696287597,0.13864921108642322,0.16535589587645275,,,,,,,,,1.2800140380859375,0.5911213068130771,1.970001220703125,0.9044170206875604,16,0,6,2,1,0,0,1,1
2024-06-17 17:00:00+00:00,218.35000610351562,218.75,217.75,217.8300018310547,8525981,0.00243319604019665,0.002430240611831878,215.51379040527345,,,216.25032778027776,215.8548325657767,0.39549521450106795,0.19619762574134003,0.19929758875972792,,,,,,,,,0.5200042724609375,0.23872022590544903,1.0,0.45798029404492846,17,0,6,2,0,0,0,1,1
