Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2024-06-17 08:00:00+00:00,178.6,179.19,178.41,178.87,0,,,,,,178.6,178.6,0.0,0.0,0.0,,,,,,,,,-0.27000000000001023,-0.1509476155867447,0.7800000000000011,0.43673012318029175,8,0,6,2,0,0,1,0,1
2024-06-17 09:00:00+00:00,178.34,178.65,178.01,178.62,0,-0.001455767077267578,-0.0014568277356652316,,,,178.45916666666665,178.46499999999997,-0.005833333333328028,-0.0032407407407377934,-0.0025925925925902346,,,,,,,,,-0.28000000000000114,-0.1567573619975373,0.6400000000000148,0.3588650891555539,9,0,6,2,1,1,0,0,0
2024-06-17 10:00:00+00:00,178.3,179.0,178.18,178.34,0,-0.00022429068072216118,-0.0002243158376386022,,,,178.3970438799076,178.4057171020207,-0.008673222113088741,-0.0054671675326849025,-0.0032060545804038386,,,,,,,,,-0.03999999999999204,-0.02242906807221714,0.8199999999999932,0.45989904655075325,10,0,6,2,1,1,0,0,0
2024-06-17 11:00:00+00:00,178.5,178.76,178.13,178.27,0,0.001121704991587258,0.0011210763505990883,,,,178.42954310344828,178.4320744801727,-0.0025313767244199425,-0.0044726584512943335,0.001941281726874391,,,,,,,,,0.22999999999998977,0.12901778201603734,0.6299999999999955,0.3529411764705857,11,0,6,2,1,1,0,0,0
2024-06-17 12:00:00+00:00,177.4,179.7,177.28,178.5,0,-0.006162464985994376,-0.0061815313442146295,,,,178.1498199218044,178.1927321513274,-0.042912229522983125,-0.015907561792467818,-0.027004667730515308,,,,,,,,,-1.0999999999999943,-0.6162464985994366,2.4199999999999875,1.3641488162344912,12,0,6,2,1,1,0,0,0
2024-06-17 13:00:00+00:00,181.96719360351562,182.2899932861328,177.0,177.9499969482422,23372206,0.02574517251136199,0.025419346027706208,,,,179.07764255774333,178.94872667617608,0.1289158815672522,0.023347643385702447,0.10556823818154976,,,,,,,,,4.0171966552734375,2.257486217570357,5.2899932861328125,2.9071137392265687,13,0,6,2,1,1,0,0,0
2024-06-17 14:00:00+00:00,185.5800018310547,186.6300048828125,181.91000366210938,181.97000122070312,24402195,0.01985417346937246,0.019659649888507536,,,,180.52862127956362,180.12806458685208,0.4005566927115467,0.1188091907483353,0.2817475019632114,,,,,,,,,3.6100006103515625,1.9838438127904157,4.720001220703125,2.543378151811876,14,0,6,2,1,1,0,0,0
2024-06-17 15:00:00+00:00,186.16769409179688,187.15870666503906,185.25999450683594,185.5850067138672,12213924,0.00316678658769054,0.003161782880044322,,,,181.7054088598489,181.101198552006,0.6042103078428909,0.23546020715618715,0.3687501006867037,,,,,,,,,0.5826873779296875,0.31397330433490683,1.898712158203125,1.0198934715638122,15,0,6,2,1,1,0,0,0
2024-06-17 16:00:00+00:00,187.139892578125,187.27999877929688,184.4499969482422,186.17999267578125,10756746,0.005222165376602694,0.005208577157082302,,,,182.7805431687621,181.99626557374654,0.7842775950155669,0.36223974644880497,0.42203784856676196,,,,,,,,,0.95989990234375,0.5155762918174269,2.8300018310546875,1.5122386745376863,16,0,6,2,1,0,0,1,1
2024-06-17 17:00:00+00:00,187.10000610351562,188.80999755859375,186.6699981689453,187.1300048828125,12094372,-0.0002131372101366047,-0.0002131599270997212,181.90947882080079,,,183.5990797161628,182.700532093741,0.8985476224218019,0.4824038432962312,0.41614377912557066,,,,,,,,,-0.029998779296875,-0.01603098301400746,2.1399993896484375,1.143773019688975,17,0,6,2,0,0,0,1,1
2024-06-17 18:00:00+00:00,188.4199981689453,188.5500030517578,186.25,187.11000061035156,10743366,0.007055008136661378,0.007030238000859755,182.89147863769534,,,184.48119155246786,183.44234865562447,1.0388428968433914,0.6041495287551679,0.43469336808822345,,,,,,,0.009959595042045619,,1.30999755859375,0.7001216152640408,2.3000030517578125,1.2206788420067454,18,0,6,2,0,0,0,1,1
2024-06-17 19:00:00+00:00,187.52000427246094,188.75,187.3000030517578,188.4199981689453,9455818,-0.00477653065083572,-0.004787974729903792,183.8094790649414,,,185.0214824780872,183.94335289737288,1.078129580714318,0.7059405659601382,0.37218901475417987,,,,,,,0.010264674662025205,,-0.899993896484375,-0.4776530650835707,1.4499969482421875,0.7732492081940151,19,0,6,2,0,0,0,1,1
2024-06-17 20:00:00+00:00,187.11,187.6,186.03,187.44,0,-0.0021864561813106365,-0.0021888499665345357,184.6904790649414,,,185.38412846159218,184.31432503426623,1.069803427325951,0.782946589127358,0.28685683819859287,,,,,,,0.010395235613247044,,-0.3299999999999841,-0.1760563380281605,1.5699999999999932,0.8390786168563911,20,0,6,2,0,0,0,1,1
2024-06-17 21:00:00+00:00,187.21,187.55,182.0,187.2,0,0.0005344449788893257,0.0005343022140359703,185.5614790649414,,,185.6950160877766,184.63954379366982,1.055472294106778,0.8399591699447727,0.2155131241620053,80.51077528201013,,,,,,0.010420471273493674,,0.010000000000019327,0.005341880341890666,5.550000000000011,2.964585225148235,21,0,6,2,0,0,0,0,0
2024-06-17 22:00:00+00:00,187.34,187.44,187.12,187.23,0,0.0006944073500347869,0.0006941663608075694,186.55547906494138,,,185.97057905421582,184.93166700635982,1.0389120478560017,0.8812008066172554,0.15771124123874625,80.68869945776432,,,,,,0.009825853629672728,,0.11000000000001364,0.0587512684933043,0.3199999999999932,0.1708124266040318,22,0,6,2,0,0,0,0,0
2024-06-17 23:00:00+00:00,187.77,187.8,187.19,187.345,0,0.002295291982491676,0.0022926618237352294,187.13575970458982,,,186.2679475531399,185.22857995384356,1.0393675992963267,0.9137503534466441,0.1256172458496826,82.72085698289384,,,,,,0.006788801634059024,,0.42500000000001137,0.22685419947156923,0.6100000000000136,0.32486552697449733,23,0,6,2,0,0,0,0,0
2024-06-18 08:00:00+00:00,188.27,188.53,187.61,187.88,0,0.0026628321883155337,0.0026592931319007096,187.40475952148438,,,186.59506947796098,185.53731064885181,1.0577588291091615,0.94321554572395,0.11454328338521147,83.52439371282995,,,,,,0.0034471673463526216,,0.3900000000000148,0.20757930593996954,0.9199999999999875,0.4886599033303168,8,1,6,2,0,0,1,0,1
2024-06-18 09:00:00+00:00,188.39,188.91,188.05,188.25,0,0.0006373824826046981,0.0006371794406624695,187.62699011230467,,,186.8855755716146,185.81915132730822,1.0664242443063756,0.9683093349598435,0.09811490934653211,83.43527477680146,,,,,,0.0033992974354678427,,0.13999999999998636,0.07436918990703127,0.8599999999999852,0.45649981421518404,9,1,6,2,1,1,0,0,0
2024-06-18 10:00:00+00:00,187.97,188.4,187.8,188.39,0,-0.002229417697329983,-0.0022319065487789377,187.7100008544922,,,187.05969431563616,186.02652426190335,1.0331700537328175,0.9814711606123718,0.05169889312044562,87.45631762263025,,,,,,0.003230347846197694,,-0.4199999999999875,-0.22294176973299407,0.5999999999999943,0.31919987232004804,10,1,6,2,1,1,0,0,0
2024-06-18 11:00:00+00:00,186.5,187.99,186.2,187.98,0,-0.007820396871841218,-0.00785113654463377,187.6500002441406,184.7797395324707,,186.970427576086,186.07117662278233,0.8992509533036639,0.9648353209780137,-0.06558436767434983,70.5801373208143,184.7797395324707,193.02492578580728,176.53455327913412,16.490372506673168,0.6043190787129376,0.004163988138285303,,-1.4799999999999898,-0.7873177997659272,1.7900000000000205,0.9597855227882148,11,1,6,2,1,1,0,0,0
2024-06-18 12:00:00+00:00,187.1735,188.93,186.15,186.55,0,0.0036112600536193362,0.0036047551100233614,187.52535042724608,185.20841453247073,,187.00263416168303,186.17307238512504,0.8295617765579948,0.9375287534627673,-0.10796697690477253,59.86897918110123,185.20841453247073,192.97860549466012,177.43822357028134,15.540381924378778,0.626450268538546,0.0035896942389440603,0.007923508362010664,0.6234999999999786,0.3342267488608837,2.780000000000001,1.4852529872017146,12,1,6,2,1,1,0,0,0
2024-06-18 13:00:00+00:00,183.4739990234375,187.1999969482422,183.22999572753906,186.59500122070312,25001940,-0.019765089484155007,-0.01996303143407372,187.12074990234373,185.4651144836426,,186.44565069810318,185.92807632558745,0.5175743725157247,0.8529135271032013,-0.33533915458747665,37.958530514379866,185.4651144836426,192.59253451907006,178.33769444821513,14.254840070854925,0.3603200421535365,0.007005033692219138,0.009323608491969008,-3.121002197265625,-1.6726076137345864,3.970001220703125,2.1637950019261236,13,1,6,2,1,1,0,0,0
2024-06-18 14:00:00+00:00,183.27000427246094,184.1199951171875,182.375,183.47999572753906,13345347,-0.0011118455588385867,-0.0011124641176490251,186.73675032958985,185.71361469726563,,185.94638269507374,185.6907642208452,0.2556184742285268,0.7327451677375543,-0.4771266935090275,31.424903063535837,185.71361469726563,192.09690124341716,179.3303281511141,12.766573092303076,0.30859308076355013,0.007012762645442074,0.009334159183106188,-0.209991455078125,-0.11444923695657508,1.7449951171875,0.9521444188942553,14,1,6,2,1,1,0,0,0
2024-06-18 15:00:00+00:00,184.6699981689453,184.89999389648438,182.89999389648438,183.27000427246094,7204863,0.0076389690830314105,0.007609939900330816,186.4827501464844,186.0221146057129,,185.7463866916688,185.6009954441012,0.14539124756760202,0.6147170114944867,-0.46932576392688463,39.68322964041824,186.0221146057129,191.46453286574095,180.57969634568482,10.884836520056126,0.37577981219321044,0.007635780513500213,0.009436516578796739,1.399993896484375,0.7638969083031473,2.0,1.0830129527430332,15,1,6,2,1,1,0,0,0
2024-06-18 16:00:00+00:00,184.66720581054688,185.1999969482422,183.63999938964844,184.66000366210938,6152211,-1.5120801571066878e-05,-1.5120915891539366e-05,186.21547072753907,186.38547489624025,,185.57776985057117,185.51999889524677,0.057770955324400575,0.5029053878895036,-0.445134432565103,32.060844950417334,186.38547489624025,190.1002790494881,182.6706707429924,7.429608306495709,0.26872682720149654,0.0076180658501495396,0.00926401854980532,0.0072021484375,0.0039002211061787266,1.55999755859375,0.8447615545741116,16,1,6,2,1,0,0,1,1
2024-06-18 17:00:00+00:00,185.0399932861328,185.35000610351562,183.83599853515625,184.6676025390625,5674766,0.0020186988477444157,0.002016664013243996,185.94247005615233,186.5391148803711,,185.49394593756978,185.47888413626893,0.015061801300845445,0.4050408932858974,-0.38997909198505193,37.51576855291511,186.5391148803711,189.6969260242762,183.381303736466,6.315622287810186,0.2626327975420963,0.007603608034194692,0.00740203036887938,0.3723907470703125,0.2016546172421019,1.514007568359375,0.8182055897603824,17,1,6,2,0,0,0,1,1
2024-06-18 18:00:00+00:00,184.42990112304688,185.08999633789062,184.38999938964844,185.0399932861328,4365979,-0.0032970827130464064,-0.003302530067135028,185.55846016845703,186.4816098449707,,185.32842712095828,185.3900623774604,-0.061635256502114544,0.3114794456287084,-0.37311470213082293,36.77495125577944,186.4816098449707,189.75281311782248,183.21040657211893,6.542406545703557,0.186398467048612,0.007479079488526626,0.00594219827484124,-0.6100921630859375,-0.3297082713046438,0.6999969482421875,0.37954634469774373,18,1,6,2,0,0,0,1,1
