company,news_time,target_return,target,finbert_positive,finbert_neutral,finbert_negative,x1_Close,x1_High,x1_Low,x1_Open,x1_Volume,x1_Returns,x1_Log_Returns,x1_SMA_10,x1_SMA_20,x1_SMA_50,x1_EMA_12,x1_EMA_26,x1_MACD,x1_MACD_Signal,x1_MACD_Histogram,x1_RSI,x1_BB_Middle,x1_BB_Upper,x1_BB_Lower,x1_BB_Width,x1_BB_Position,x1_Volatility_10,x1_Volatility_20,x1_Price_Change,x1_Price_Change_Pct,x1_HL_Spread,x1_HL_Spread_Pct,x1_Hour,x1_DayOfWeek,x1_Month,x1_Quarter,x2_Close,x2_High,x2_Low,x2_Open,x2_Volume,x2_Returns,x2_Log_Returns,x2_SMA_10,x2_SMA_20,x2_SMA_50,x2_EMA_12,x2_EMA_26,x2_MACD,x2_MACD_Signal,x2_MACD_Histogram,x2_RSI,x2_BB_Middle,x2_BB_Upper,x2_BB_Lower,x2_BB_Width,x2_BB_Position,x2_Volatility_10,x2_Volatility_20,x2_Price_Change,x2_Price_Change_Pct,x2_HL_Spread,x2_HL_Spread_Pct,x2_Hour,x2_DayOfWeek,x2_Month,x2_Quarter,x3_Close,x3_High,x3_Low,x3_Open,x3_Volume,x3_Returns,x3_Log_Returns,x3_SMA_10,x3_SMA_20,x3_SMA_50,x3_EMA_12,x3_EMA_26,x3_MACD,x3_MACD_Signal,x3_MACD_Histogram,x3_RSI,x3_BB_Middle,x3_BB_Upper,x3_BB_Lower,x3_BB_Width,x3_BB_Position,x3_Volatility_10,x3_Volatility_20,x3_Price_Change,x3_Price_Change_Pct,x3_HL_Spread,x3_HL_Spread_Pct,x3_Hour,x3_DayOfWeek,x3_Month,x3_Quarter,x4_Close,x4_High,x4_Low,x4_Open,x4_Volume,x4_Returns,x4_Log_Returns,x4_SMA_10,x4_SMA_20,x4_SMA_50,x4_EMA_12,x4_EMA_26,x4_MACD,x4_MACD_Signal,x4_MACD_Histogram,x4_RSI,x4_BB_Middle,x4_BB_Upper,x4_BB_Lower,x4_BB_Width,x4_BB_Position,x4_Volatility_10,x4_Volatility_20,x4_Price_Change,x4_Price_Change_Pct,x4_HL_Spread,x4_HL_Spread_Pct,x4_Hour,x4_DayOfWeek,x4_Month,x4_Quarter,x5_Close,x5_High,x5_Low,x5_Open,x5_Volume,x5_Returns,x5_Log_Returns,x5_SMA_10,x5_SMA_20,x5_SMA_50,x5_EMA_12,x5_EMA_26,x5_MACD,x5_MACD_Signal,x5_MACD_Histogram,x5_RSI,x5_BB_Middle,x5_BB_Upper,x5_BB_Lower,x5_BB_Width,x5_BB_Position,x5_Volatility_10,x5_Volatility_20,x5_Price_Change,x5_Price_Change_Pct,x5_HL_Spread,x5_HL_Spread_Pct,x5_Hour,x5_DayOfWeek,x5_Month,x5_Quarter
AAPL,2025-05-12 07:30:35,0.0477389465202939,1,0.2938240468502044,0.5944040417671204,0.1117718890309333,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 07:30:00,0.0477389465202939,1,4.484361397771863e-06,0.9999840259552002,1.149646323028719e-05,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 07:30:00,0.0477389465202939,1,1.0,5.614392506458897e-09,3.743283372159567e-08,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 07:11:16,0.0477389465202939,1,0.9998561143875122,0.0001425269001629,1.2846646768593928e-06,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 06:40:00,0.0477389465202939,1,0.0018551666289567,0.9981290698051452,1.5831566997803748e-05,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 06:09:07,0.0477389465202939,1,0.0030369760934263,0.9969283938407898,3.47452332789544e-05,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 05:01:12,0.0477389465202939,1,0.000190196049516,0.9478931427001952,0.0519166104495525,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-12 03:19:13,0.0477389465202939,1,0.896496057510376,0.1020854488015174,0.0014184612082317,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-11 23:06:47,0.0477389465202939,1,0.0010373778641223,6.661871884716675e-05,0.9988960027694702,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
AAPL,2025-05-11 21:31:00,0.0477389465202939,1,2.800337824737653e-05,0.99984872341156,0.0001232703507412,198.5399932861328,198.92990112304688,198.3401031494141,198.8000030517578,3474290,-0.0012073925678535,-0.0012081220535027,198.385508972168,198.21817399780272,198.02708976464845,198.35152925665884,198.184846050761,0.16668320589784,0.0847999232956683,0.0818832826021716,63.955043034329165,198.21817399780272,199.45555603383,196.98079196177545,2.4747640720545974,0.6300403913100733,0.0019987557242816,0.0031703685071009,-0.260009765625,-0.1307896185279766,0.5897979736328125,0.2970675901972076,19,4,5,2,198.64,210.0157,193.16,198.54,0,0.0005037106741665,0.00050358385453,198.404508972168,198.1931740283203,198.00572167382813,198.39590937101897,198.218561158112,0.1773482129069634,0.1033095812179273,0.074038631689036,64.89260601861619,198.1931740283203,199.3709031628697,197.0154448937709,2.35545826909879,0.689698105689915,0.0019198240858182,0.0031728203230604,0.0999999999999943,0.0503676840938824,16.855700000000013,8.485551751913016,20,4,5,2,198.5001,206.977,198.37,206.977,0,-0.0007042891663309,-0.0007045372944552,198.469518972168,198.1861790588379,198.007523600586,198.4119386985545,198.2394158871408,0.172522811413728,0.1171522272570875,0.0553705841566405,63.88332932365159,198.1861790588379,199.35435714095823,197.0180009767176,2.3363561642406694,0.6343634784656799,0.0016171644372401,0.0031265797223409,-8.4769,-4.095575836928741,8.607,4.336017966741578,21,4,5,2,198.5487,198.6,198.5,198.5,0,0.000244836148697,0.0002448061812185,198.498388972168,198.1356141809082,198.01469760058592,198.4329788987769,198.26232582142663,0.1706530773502663,0.1278523972757233,0.042800680074543,58.41641443385912,198.1356141809082,199.12768253325984,197.14354582855657,1.9841367047032463,0.7081942328432391,0.0014971119830402,0.0029300037917674,0.0486999999999966,0.0245340050377816,0.0999999999999943,0.0503654770844605,22,4,5,2,198.58,198.6,198.5,198.5484,0,0.0001576439432744,0.0001576315187737,198.52037822998045,198.194614486084,198.02989760058597,198.45559752973423,198.2858572420617,0.1697402876725675,0.1362299753550921,0.0335103123174753,57.55328748428831,198.194614486084,199.1418174608183,197.2474115113497,1.894405949468592,0.7034334372863041,0.0014918932705521,0.0015465052143022,0.0316000000000258,0.0159155148064783,0.0999999999999943,0.0503575385235141,23,4,5,2
