Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2024-06-20 08:00:00+00:00,447.77,448.24,447.15,447.96,0,,,,,,447.77,447.77,0.0,0.0,0.0,,,,,,,,,-0.18999999999999773,-0.042414501294757954,1.0900000000000318,0.243428545905271,8,3,6,2,0,0,1,0,1
2024-06-20 09:00:00+00:00,448.65,448.65,447.66,447.81,0,0.0019652946825379214,0.0019633660174600497,,,,448.2466666666666,448.226923076923,0.019743589743598022,0.010968660968665568,0.008774928774932455,,,,,,,,,0.839999999999975,0.1875795538286271,0.9899999999999523,0.220661985957863,9,3,6,2,1,1,0,0,0
2024-06-20 10:00:00+00:00,448.99,449.0,448.37,448.6,0,0.0007578290426837331,0.0007575420352473259,,,,448.53678983833714,448.5010892065057,0.03570063183144612,0.021104714600952673,0.014595917230493444,,,,,,,,,0.38999999999998636,0.08693713776192295,0.6299999999999955,0.14031492906300705,10,3,6,2,1,1,0,0,0
2024-06-20 11:00:00+00:00,447.38,449.45,447.32,448.98,0,-0.003585825964943612,-0.0035922704493477693,,,,448.1716364942528,448.18768165549375,-0.0160451612409247,0.008520068313053837,-0.024565229553978538,,,,,,,,,-1.6000000000000227,-0.35636331239699376,2.1299999999999955,0.47610532433278097,11,3,6,2,1,1,0,0,0
2024-06-20 12:00:00+00:00,447.0,449.46,446.4,447.44,0,-0.0008493897804997541,-0.0008497507163973447,,,,447.8533070461658,447.91225338087435,-0.05894633470853705,-0.011549661286419889,-0.04739667342211716,,,,,,,,,-0.4399999999999977,-0.09833720722331435,3.0600000000000023,0.6845637583892622,12,3,6,2,1,1,0,0,0
2024-06-20 13:00:00+00:00,442.6099853515625,446.5299987792969,441.2799987792969,446.29998779296875,4713782,-0.009821061853327762,-0.009869606583320667,,,,446.57890402424783,446.8502513839759,-0.271347359728054,-0.08196928203671103,-0.189378077691343,,,,,,,,,-3.69000244140625,-0.826798687504778,5.25,1.1861458561152787,13,3,6,2,1,1,0,0,0
2024-06-20 14:00:00+00:00,444.1828918457031,444.2850036621094,442.4599914550781,442.6099853515625,2033941,0.003553707657298455,0.003547408158215718,,,,446.0442422896125,446.3758753173194,-0.33163302770691416,-0.14515251564317877,-0.1864805120637354,,,,,,,,,1.572906494140625,0.3553707657298501,1.82501220703125,0.41086954057321257,14,3,6,2,1,1,0,0,0
2024-06-20 15:00:00+00:00,443.5400085449219,445.82000732421875,443.5400085449219,444.1650085449219,1583955,-0.0014473391762340748,-0.0014483875833021255,,,,445.521647305116,445.9189469122555,-0.3972996071394732,-0.20574820335684485,-0.19155140378262836,,,,,,,,,-0.625,-0.14071347088945413,2.279998779296875,0.5140457986589853,15,3,6,2,1,1,0,0,0
2024-06-20 16:00:00+00:00,444.70001220703125,445.4700012207031,442.9599914550781,443.5,1373194,0.0026153303868006184,0.0026119163615250726,,,,445.359098638278,445.7382740297444,-0.37917539146639,-0.24581074418686666,-0.13336464727952335,,,,,,,,,1.20001220703125,0.27057772424605414,2.510009765625,0.5644276358725303,16,3,6,2,1,0,0,1,1
2024-06-20 17:00:00+00:00,444.9634094238281,445.2200012207031,443.9200134277344,444.69000244140625,1385218,0.0005923031472152562,0.000592127804939927,445.9786307373047,,,445.28411568592213,445.63135025564327,-0.3472345697211381,-0.2685355687515358,-0.0786990009696023,,,,,,,,,0.273406982421875,0.06148260156982053,1.29998779296875,0.2921561111400309,17,3,6,2,0,0,0,1,1
2024-06-20 18:00:00+00:00,445.0932922363281,445.2799987792969,443.8038024902344,444.9800109863281,1915819,0.000291895490166727,0.0002918528969664443,445.71095996093754,,,445.24919959572475,445.56156396008106,-0.31236436435631276,-0.2781250587949246,-0.034239305561388156,,,,,,,0.0038435505265410597,,0.11328125,0.02545760420763721,1.4761962890625,0.3316599721477479,18,3,6,2,0,0,0,1,1
2024-06-20 19:00:00+00:00,445.7850036621094,446.0400085449219,444.2099914550781,445.1000061035156,2059250,0.0015540818921484512,0.001552875556552509,445.42446032714844,,,445.34446379975844,445.5890170480832,-0.2445532483247348,-0.2709152418532955,0.026361993528560723,,,,,,,0.0038152374451656595,,0.68499755859375,0.15389744983163225,1.83001708984375,0.41051562408116443,19,3,6,2,0,0,0,1,1
2024-06-20 20:00:00+00:00,445.85,446.3,444.8695,445.7,0,0.0001458019838189717,0.00014579135574277943,445.1104603271485,,,445.4322440891793,445.6195911538258,-0.18734706464653073,-0.2532293121437594,0.06588224749722865,,,,,,,0.0037952889450539747,,0.1500000000000341,0.033654924837342184,1.430499999999995,0.32084781877312885,20,3,6,2,0,0,0,1,1
2024-06-20 21:00:00+00:00,445.35,446.0,423.9751,445.51,0,-0.001121453403611028,-0.001122082703009894,444.90746032714844,,,445.4182405466984,445.5893128589098,-0.17107231221137909,-0.23604200645927403,0.06496969424789495,40.416445745414606,,,,,,0.0036644824205515304,,-0.15999999999996817,-0.03591389643329402,22.024900000000002,4.945525990793758,21,3,6,2,0,0,0,0,0
2024-06-20 22:00:00+00:00,446.375,446.6,445.22,445.38,0,0.002301560570337813,0.002298916036733892,444.84496032714844,,,445.5785141342767,445.6743049618317,-0.09579082755499257,-0.20696884992097747,0.1111780223659849,44.89040781805384,,,,,,0.003760405748273698,,0.9950000000000045,0.22340473303695824,1.3799999999999955,0.3091570988518612,22,3,6,2,0,0,0,0,0
2024-06-20 23:00:00+00:00,446.275,446.6,446.05,446.4679,0,-0.00022402688322609166,-0.0002240519809967492,445.21146179199224,,,445.6936139150685,445.7371425974161,-0.04352868234758489,-0.17333408185036456,0.12980539950277967,40.773686340996555,,,,,,0.0016402990107233458,,-0.19290000000000873,-0.04320579374239643,0.5500000000000114,0.12324239538401464,23,3,6,2,0,0,0,0,0
2024-06-21 08:00:00+00:00,444.62,445.0,443.91,445.0,0,-0.0037084757156461423,-0.0037153691597703355,445.2551726074219,,,445.5181926113146,445.6237428679183,-0.1055502566036921,-0.15946501313759606,0.05391475653390396,34.59726887625199,,,,,,0.0018875345992178543,,-0.37999999999999545,-0.08539325842696527,1.089999999999975,0.24515316450001687,8,4,6,2,0,0,1,0,1
2024-06-21 09:00:00+00:00,444.62,444.69,443.76,444.55,0,0.0,0.0,445.3631717529297,,,445.37282184422486,445.5245748422179,-0.15175299799301456,-0.1578943149251425,0.006141316932127938,39.02653946402345,,,,,,0.0018095867329915227,,0.06999999999999318,0.01574626026318596,0.9300000000000068,0.20916737888534184,9,4,6,2,1,1,0,0,0
2024-06-21 10:00:00+00:00,443.95,445.0,443.95,444.58,0,-0.0015069047726148366,-0.0015080412955097093,445.28817053222656,,,445.1443689008955,445.37276304350047,-0.2283941426049978,-0.17220045364838754,-0.056193688956610255,38.146866217695795,,,,,,0.00167399722145951,,-0.6299999999999955,-0.14170677943227214,1.0500000000000114,0.23651312084694479,10,4,6,2,1,1,0,0,0
